time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/reward,train/learning_rate,train/approx_kl,train/entropy_loss,train/std,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss
2048,1,258,7,-8.524504,,,,,,,,,,,
4096,2,240,17,-3.7176287,0.00025,0.018989038,-53.949777889251706,1.0018547773361206,10,0.2,3018.2716529846193,0.27265625,-0.001241445541381836,1104.4114990234375,-0.024431106640258805
6144,3,232,26,-11.854167,0.00025,0.017111788,-54.04971723556518,1.0048595666885376,20,0.2,2300.2481189727782,0.239501953125,-0.0005125999450683594,1136.6182861328125,-0.022305461912765168
8192,4,232,35,-8.819344,0.00025,0.017889049,-54.11804730892182,1.0059858560562134,30,0.2,1077.0979572296142,0.2119140625,0.004468321800231934,718.3546142578125,-0.027169158100150526
10240,5,231,44,8.849718,0.00025,0.021583462,-54.21547999382019,1.0098479986190796,40,0.2,1573.1671337127686,0.248095703125,-0.010050058364868164,658.8394775390625,-0.026682489170343614
12288,6,231,52,3.9369333,0.00025,0.024609892,-54.323502850532535,1.0113688707351685,50,0.2,1661.6227680206298,0.2154296875,-0.0036464929580688477,691.5072021484375,-0.029027043216046877
14336,7,232,61,15.6959715,0.00025,0.025299633,-54.38834092617035,1.014083743095398,60,0.2,2294.300048828125,0.2412109375,-0.0006537437438964844,1275.920166015625,-0.027067673049168663
16384,8,230,71,-11.285718,0.00025,0.026392294,-54.48230469226837,1.0158096551895142,70,0.2,2927.905683898926,0.30498046875,-0.000777125358581543,1414.36328125,-0.024850290337053594
18432,9,230,80,3.9849346,0.00025,0.021284057,-54.545385932922365,1.0175784826278687,80,0.2,2157.740534210205,0.23330078125,-0.00043487548828125,1260.1097412109375,-0.03314670793333789
20480,10,230,88,0.13367374,0.00025,0.032366104,-54.619735312461856,1.019894003868103,90,0.2,1990.8164649963378,0.327392578125,-0.0016274452209472656,693.0173950195312,-0.027138957226998172
22528,11,230,97,0.010574052,0.00025,0.045898095,-54.71140205860138,1.0227307081222534,100,0.2,2151.9254444122316,0.3314453125,-0.001046895980834961,966.48876953125,-0.018473727715900168
24576,12,230,106,-8.00219,0.00025,0.037432216,-54.81088302135468,1.0249099731445312,110,0.2,2201.6307060241697,0.352783203125,8.577108383178711e-05,1175.4774169921875,-0.021835238122730517
26624,13,230,115,-0.27307907,0.00025,0.032159768,-54.890059447288515,1.0276696681976318,120,0.2,1524.7175441741942,0.2759765625,-0.002277970314025879,587.9977416992188,-0.025773926699184813
28672,14,229,124,5.2231154,0.00025,0.03331959,-55.00070366859436,1.0307527780532837,130,0.2,1448.5405460357665,0.348974609375,0.0010014176368713379,638.8607177734375,-0.023355414473917334
30720,15,229,133,-33.331825,0.00025,0.0269477,-55.08502607345581,1.031961441040039,140,0.2,1868.0069664001464,0.260986328125,-0.001910567283630371,785.995361328125,-0.01663385448337067
32768,16,229,143,3.2483292,0.00025,0.0352526,-55.14012749195099,1.0337963104248047,150,0.2,1599.135718536377,0.360693359375,-0.0003453493118286133,882.3472900390625,-0.021569651929894462
34816,17,229,151,7.3508015,0.00025,0.03417223,-55.2139888048172,1.0362716913223267,160,0.2,2081.4818267822266,0.311669921875,0.0020754337310791016,1227.4058837890625,-0.01937052646826487
36864,18,229,160,-0.18945894,0.00025,0.04306218,-55.30961844921112,1.0388023853302002,170,0.2,1220.5072875976562,0.38447265625,0.0017129778861999512,694.9656372070312,-0.02480759416939691
38912,19,229,169,-2.4056697,0.00025,0.026176454,-55.435072374343875,1.0431982278823853,180,0.2,1999.7996437072754,0.293701171875,0.0014210343360900879,789.0213623046875,-0.034112594736507164
40960,20,228,179,3.612962,0.00025,0.038468167,-55.559650087356566,1.0455751419067383,190,0.2,1493.3626152038573,0.376318359375,0.012526512145996094,1012.7724609375,-0.01549087074236013
43008,21,228,188,-3.1701312,0.00025,0.026292134,-55.6198673248291,1.047210454940796,200,0.2,1419.268713760376,0.258740234375,0.008225083351135254,1058.59814453125,-0.025365579717617947
45056,22,228,197,-5.637415,0.00025,0.033302203,-55.72741508483887,1.0509852170944214,210,0.2,1677.0471488952637,0.300927734375,0.0010175704956054688,788.9998779296875,-0.029322026859153992
47104,23,228,206,5.688355,0.00025,0.034392253,-55.840868425369266,1.0534378290176392,220,0.2,1313.3435829162597,0.318994140625,0.009661853313446045,514.58642578125,-0.02495586951263249
49152,24,228,215,-2.0912633,0.00025,0.0377974,-55.89569005966187,1.0545763969421387,230,0.2,1916.525032043457,0.31708984375,0.011882364749908447,824.1911010742188,-0.026264865252596793
51200,25,228,223,34.46914,0.00025,0.04948041,-55.987506532669066,1.058436632156372,240,0.2,1359.1733654022216,0.427783203125,0.021606266498565674,566.9479370117188,-0.012460060784360395
53248,26,228,232,-40.5174,0.00025,0.031213388,-56.10249376296997,1.0608500242233276,250,0.2,2200.989813232422,0.2849609375,0.01767367124557495,1261.0037841796875,-0.027872460256912746
55296,27,228,242,-10.841137,0.00025,0.035155162,-56.21253187656403,1.064848780632019,260,0.2,2066.000648498535,0.30458984375,0.028120100498199463,1012.5454711914062,-0.022807157784700393
57344,28,228,251,-2.4022036,0.00025,0.0273897,-56.338247013092044,1.0676263570785522,270,0.2,1935.5376716613769,0.2791015625,0.03339862823486328,1427.4361572265625,-0.02951652298506815
59392,29,228,260,-4.0755997,0.00025,0.032655388,-56.42207922935486,1.0708651542663574,280,0.2,2125.4999828338623,0.269287109375,0.008048295974731445,1386.656005859375,-0.022709590836893768
61440,30,227,269,2.625296,0.00025,0.042265423,-56.52237207889557,1.0719224214553833,290,0.2,2255.576725769043,0.352490234375,0.01674056053161621,794.843017578125,-0.019201188208535315
63488,31,227,278,-3.5460973,0.00025,0.030906161,-56.56108355522156,1.0731614828109741,300,0.2,1873.7379440307618,0.318212890625,0.04986238479614258,843.4107666015625,-0.01963529555941932
65536,32,227,287,-1.7545301,0.00025,0.029107666,-56.59551999568939,1.07424795627594,310,0.2,1859.4151710510255,0.256982421875,0.0442543625831604,1535.3463134765625,-0.02215102582704276
67584,33,227,296,-2.5897903,0.00025,0.023161381,-56.64180052280426,1.0756272077560425,320,0.2,2786.1517990112307,0.228759765625,0.055984437465667725,1283.3277587890625,-0.026636966280057094
69632,34,227,305,-13.14142,0.00025,0.027689986,-56.70886220932007,1.0779485702514648,330,0.2,2498.3067878723145,0.26787109375,0.05074948072433472,757.4449462890625,-0.024723247514339165
71680,35,228,314,-15.009219,0.00025,0.020523027,-56.768823862075806,1.0791047811508179,340,0.2,1904.0274967193604,0.196630859375,0.05535149574279785,850.0170288085938,-0.02585735866741743
73728,36,227,323,-11.978147,0.00025,0.02443922,-56.81291215419769,1.0802969932556152,350,0.2,2273.12406539917,0.243505859375,0.04944157600402832,1085.673095703125,-0.0274765176785877
75776,37,227,332,0.5252837,0.00025,0.025680745,-56.876082229614255,1.0830674171447754,360,0.2,2256.4357368469236,0.238330078125,0.04624861478805542,1007.1043090820312,-0.021066391547356032
77824,38,227,342,0.015207669,0.00025,0.024506643,-56.97374999523163,1.085675597190857,370,0.2,3173.472983551025,0.2978515625,0.0336611270904541,2003.6639404296875,-0.02290561397676356
79872,39,227,350,-4.757452,0.00025,0.029715225,-57.085110545158386,1.0893657207489014,380,0.2,2706.3505897521973,0.27705078125,0.052012860774993896,1024.0836181640625,-0.024459899227076677
81920,40,227,359,11.609581,0.00025,0.026530677,-57.174517917633054,1.0908530950546265,390,0.2,2479.6885719299316,0.279931640625,0.027340054512023926,863.23046875,-0.028510990383801983
83968,41,228,367,-13.590822,0.00025,0.025066897,-57.24934253692627,1.093875527381897,400,0.2,2546.8268501281736,0.28330078125,0.04172468185424805,1244.7532958984375,-0.02555996812006924
86016,42,228,375,7.4518027,0.00025,0.02265548,-57.35667986869812,1.0966695547103882,410,0.2,2546.28551940918,0.247265625,0.043650031089782715,1326.054931640625,-0.02540317944367416
88064,43,229,383,11.413863,0.00025,0.02516643,-57.44612329006195,1.099182367324829,420,0.2,2076.0414192199705,0.26396484375,0.04341787099838257,819.6897583007812,-0.025184595747850834
90112,44,229,391,-2.141923,0.00025,0.023646493,-57.53147964477539,1.1017340421676636,430,0.2,2595.754419708252,0.229638671875,-0.01263117790222168,1065.8311767578125,-0.023291203688131645
92160,45,230,399,6.6233816,0.00025,0.029127773,-57.59020593166351,1.1024469137191772,440,0.2,1908.7296226501464,0.27880859375,0.03081744909286499,711.2769775390625,-0.024347266679251335
94208,46,230,407,-2.7012737,0.00025,0.022952542,-57.62651422023773,1.1040900945663452,450,0.2,3838.919645690918,0.2498046875,0.03072071075439453,2090.49560546875,-0.024547677114605905
96256,47,231,415,-3.4280286,0.00025,0.036515594,-57.675451612472536,1.1054456233978271,460,0.2,2058.421678161621,0.282666015625,0.06277346611022949,1152.2969970703125,-0.01997827487939503
98304,48,231,425,8.3249035,0.00025,0.020224692,-57.72706003189087,1.1069914102554321,470,0.2,2562.4530181884766,0.216796875,0.09715640544891357,866.4629516601562,-0.02852512615500018
100352,49,231,433,-11.84638,0.00025,0.028837828,-57.760022807121274,1.107691764831543,480,0.2,2293.7002349853515,0.287646484375,0.0287703275680542,1894.041748046875,-0.028659346482891125
102400,50,232,441,5.383512,0.00025,0.023262434,-57.83232889175415,1.1109455823898315,490,0.2,2473.067755126953,0.263525390625,0.04208195209503174,1479.2386474609375,-0.027169424571911804
104448,51,232,449,0.7921661,0.00025,0.039887093,-57.93423476219177,1.113642930984497,500,0.2,1950.0551322937013,0.346923828125,-0.0003286600112915039,1027.0758056640625,-0.018104940210469066
106496,52,232,457,-4.2640285,0.00025,0.02488356,-57.998642325401306,1.1150974035263062,510,0.2,1925.2878326416017,0.244091796875,0.02352893352508545,1143.360595703125,-0.021454782746150158
108544,53,233,465,-9.424259,0.00025,0.031748287,-58.06700174808502,1.1173205375671387,520,0.2,1414.8347076416017,0.308447265625,0.03256577253341675,540.8045654296875,-0.026508320326684043
110592,54,233,473,4.727483,0.00025,0.03242917,-58.15173888206482,1.119711995124817,530,0.2,1366.4112590789796,0.31572265625,0.0271453857421875,632.7169189453125,-0.023023557878332213
112640,55,233,482,-5.9284577,0.00025,0.029045453,-58.25732066631317,1.1239855289459229,540,0.2,1824.2915805816651,0.324169921875,0.026629090309143066,727.104248046875,-0.020895784645108505
114688,56,233,490,-4.3472095,0.00025,0.025577765,-58.377139234542845,1.1261638402938843,550,0.2,2222.590259552002,0.271240234375,0.01698821783065796,1205.64697265625,-0.0271284987044055
116736,57,233,498,17.492094,0.00025,0.025613159,-58.450704503059384,1.128786563873291,560,0.2,1519.657847595215,0.266064453125,0.01839292049407959,466.8442077636719,-0.020040869523654692
