account_rewards,date
94293.82159999738,2015-09-08
-110488.90519999847,2015-09-09
-83227.22359999735,2015-09-10
-58581.00480000174,2015-09-11
-215174.87160000126,2015-09-14
185888.6492000017,2015-09-15
-252739.6671999994,2015-09-16
-19729.11000000067,2015-09-17
12872.002399997884,2015-09-18
-38079.688800000826,2015-09-21
-190641.25679999744,2015-09-22
-23160.98399999933,2015-09-23
-146091.42239999928,2015-09-24
-51902.70880000125,2015-09-25
-169366.61840000382,2015-09-28
-30246.41159999598,2015-09-29
176443.46959999992,2015-09-30
-23953.423600002494,2015-10-08
129672.76360000114,2015-10-09
-10572.600799997723,2015-10-12
-69192.30480000151,2015-10-13
65197.07279999831,2015-10-14
46260.21680000147,2015-10-15
-64901.904000000875,2015-10-16
20037.75280000123,2015-10-19
-251870.0000000007,2015-10-20
21122.52959999908,2015-10-21
123340.15880000194,2015-10-22
-15449.967599999389,2015-10-23
-10664.857599999988,2015-10-26
-219291.8148000041,2015-10-27
-49505.48760000161,2015-10-28
-61711.417599996275,2015-10-29
-172236.05840000088,2015-10-30
-104961.76679999736,2015-11-02
208683.54599999773,2015-11-03
-16825.595999997015,2015-11-04
92484.71919999858,2015-11-05
116143.73080000076,2015-11-06
-56700.063999999555,2015-11-09
-112396.92400000097,2015-11-10
-143310.71600000077,2015-11-11
-184446.70960000152,2015-11-12
-55504.31719999744,2015-11-13
-114034.43600000108,2015-11-16
-124648.19240000128,2015-11-17
-505.276399998698,2015-11-18
-116170.11679999906,2015-11-19
-114783.32240000131,2015-11-20
-60102.708000000406,2015-11-23
8985.582400000898,2015-11-24
-116650.67440000031,2015-11-25
-397853.55960000324,2015-11-26
-16340.592799995979,2015-11-27
-37971.71839999949,2015-11-30
156260.85839999653,2015-12-01
-35999.06439999974,2015-12-02
-228481.37360000095,2015-12-03
-18861.58119999836,2015-12-04
-183185.501200001,2015-12-07
-24401.137600000333,2015-12-08
-74592.07079999692,2015-12-09
-105838.66040000191,2015-12-10
55606.0723999988,2015-12-11
-58370.11519999836,2015-12-14
-102583.79200000128,2015-12-15
34278.92880000177,2015-12-16
-57525.6307999991,2015-12-17
200597.68599999926,2015-12-18
-27886.758799998628,2015-12-21
-112939.77280000054,2015-12-22
-141800.24440000174,2015-12-23
-70378.06279999921,2015-12-24
-251088.80560000063,2015-12-25
-2408.51840000068,2015-12-28
-64257.60799999818,2015-12-29
-143472.14400000035,2015-12-30
-508304.0655999989,2015-12-31
-57969.24040000234,2016-01-04
2371.3324000016282,2016-01-05
-478740.05880000076,2016-01-06
51478.27320000074,2016-01-07
-341724.4584000007,2016-01-08
-70800.99640000112,2016-01-11
-95559.05319999842,2016-01-12
85172.37760000177,2016-01-13
-263752.99800000223,2016-01-14
-26908.43559999929,2016-01-15
162822.88040000034,2016-01-18
-226953.2304,2016-01-19
-193240.8883999992,2016-01-20
19355.923999998835,2016-01-21
-35275.47159999949,2016-01-22
-346110.030000001,2016-01-25
-63866.07279999973,2016-01-26
-180710.58480000176,2016-01-27
99919.1127999993,2016-01-28
-129053.14959999791,2016-01-29
62433.01600000042,2016-02-01
-97003.69720000157,2016-02-02
7642.23520000071,2016-02-03
-94823.58440000002,2016-02-04
-113190.01600000079,2016-02-05
119795.18800000056,2016-02-15
-51777.12599999778,2016-02-16
-72769.87919999969,2016-02-17
-47602.08400000234,2016-02-18
78049.95480000108,2016-02-19
-59973.128400001566,2016-02-22
9623.440799999145,2016-02-23
-380914.49440000043,2016-02-24
16089.354400002907,2016-02-25
-145394.3796000005,2016-02-26
68739.07200000166,2016-02-29
176920.37559999965,2016-03-01
-24320.36040000317,2016-03-02
101801.5416000007,2016-03-03
-65461.65759999822,2016-03-04
-110229.07040000163,2016-03-07
-140403.52920000293,2016-03-08
-153708.70239999695,2016-03-09
-50779.00079999737,2016-03-10
5702.027999996387,2016-03-11
60492.52800000088,2016-03-14
-53123.72040000109,2016-03-15
24609.725200003177,2016-03-16
-7785.266800000744,2016-03-17
128095.48479999795,2016-03-18
-73070.94359999734,2016-03-21
-37365.113200001906,2016-03-22
-54116.38919999758,2016-03-23
-54438.99720000204,2016-03-24
-19747.276000001042,2016-03-25
-111524.3143999974,2016-03-28
72456.33319999461,2016-03-29
-66154.9931999938,2016-03-30
-108211.1975999996,2016-03-31
49838.89439999982,2016-04-01
28780.535599998962,2016-04-05
-187253.2368000016,2016-04-06
-121477.20400000027,2016-04-07
-72433.54119999932,2016-04-08
-55426.59359999886,2016-04-11
-37069.370000003124,2016-04-12
-41209.54879999918,2016-04-13
-37867.00159999881,2016-04-14
-168160.79439999885,2016-04-15
-52761.65080000034,2016-04-18
-188088.33760000215,2016-04-19
-119356.22200000053,2016-04-20
13281.734399999406,2016-04-21
-131726.40039999867,2016-04-22
-30190.614799999585,2016-04-25
-92999.51359999824,2016-04-26
-9633.83560000074,2016-04-27
-917.1879999988432,2016-04-28
122010.75279999804,2016-04-29
-113451.51960000255,2016-05-03
-44410.090399999,2016-05-04
-257759.0100000011,2016-05-05
-197525.3551999976,2016-05-06
-47184.56960000052,2016-05-09
46328.361199998995,2016-05-10
-56973.13799999821,2016-05-11
-158323.59000000078,2016-05-12
3062.1156000013343,2016-05-13
-42440.88800000153,2016-05-16
-180285.64399999855,2016-05-17
-32227.4216000021,2016-05-18
69763.79320000144,2016-05-19
-28528.81120000053,2016-05-20
-355365.103599997,2016-05-23
-89983.09960000319,2016-05-24
-36729.70639999937,2016-05-25
-95037.17400000022,2016-05-26
-37220.47320000102,2016-05-27
193398.53040000433,2016-05-30
-81457.94840000385,2016-05-31
-9472.426400001117,2016-06-01
199246.02560000346,2016-06-02
-146378.80040000044,2016-06-03
-38481.15040000001,2016-06-06
-142406.88480000052,2016-06-07
-300486.46359999746,2016-06-08
10470.612799999388,2016-06-13
54451.54439999893,2016-06-14
-134991.02280000117,2016-06-15
24596.87399999936,2016-06-16
-74424.9208000005,2016-06-17
-127664.0112000009,2016-06-20
52463.957200001074,2016-06-21
-129806.50359999809,2016-06-22
-145977.53319999907,2016-06-23
146083.32679999614,2016-06-24
-21184.40079999929,2016-06-27
-73666.60039999818,2016-06-28
-9245.252000000783,2016-06-29
-154830.32879999935,2016-06-30
77468.11440000152,2016-07-01
-10358.868000003498,2016-07-04
140344.33640000055,2016-07-05
-68280.57559999706,2016-07-06
-192861.46720000074,2016-07-07
7603.553599998058,2016-07-08
145958.96440000276,2016-07-11
-182012.46320000212,2016-07-12
-92044.8600000003,2016-07-13
-77668.0340000015,2016-07-14
-95139.0995999976,2016-07-15
-189181.1876000021,2016-07-18
-72670.16199999776,2016-07-19
38857.54319999764,2016-07-20
-177402.26799999707,2016-07-21
-49521.89080000161,2016-07-22
93575.62359999864,2016-07-25
-240753.26199999955,2016-07-26
-28095.130800000123,2016-07-27
-107416.89919999923,2016-07-28
-216307.28919999994,2016-07-29
-58150.048400001004,2016-08-01
-76479.98919999992,2016-08-02
-69437.70239999877,2016-08-03
-76176.22360000176,2016-08-04
-3536.509999999419,2016-08-05
38400.47800000112,2016-08-08
-105678.73920000112,2016-08-09
-65379.98120000075,2016-08-10
-28110.806799997623,2016-08-11
101337.78600000254,2016-08-12
-208404.8640000028,2016-08-15
-105098.5479999996,2016-08-16
-124906.25560000016,2016-08-17
-92484.30840000066,2016-08-18
-46851.32880000089,2016-08-19
-80428.73039999613,2016-08-22
-111815.84080000364,2016-08-23
-160947.85119999995,2016-08-24
-97324.25679999671,2016-08-25
-14500.165200001078,2016-08-26
-79601.52680000263,2016-08-29
-31699.291199997748,2016-08-30
-112253.12479999877,2016-08-31
-95233.48360000202,2016-09-01
-65526.34239999918,2016-09-02
-27525.20880000034,2016-09-05
-113180.43520000036,2016-09-06
-89368.6184000025,2016-09-07
-122955.84039999891,2016-09-08
-222498.3639999969,2016-09-09
-41182.21920000138,2016-09-12
-98782.13919999903,2016-09-13
-29852.43640000121,2016-09-14
-139871.94920000253,2016-09-19
-99240.2655999985,2016-09-20
-7915.0383999978885,2016-09-21
-94533.03160000063,2016-09-22
-238069.5788000022,2016-09-23
-12726.0735999977,2016-09-26
-91358.27560000075,2016-09-27
-18192.692799998393,2016-09-28
10139.136399997293,2016-09-29
47282.22399999928,2016-09-30
-13905.780799997698,2016-10-10
-131951.35960000107,2016-10-11
-93000.07679999837,2016-10-12
-62204.664800001134,2016-10-13
-134289.3332000011,2016-10-14
32623.386000000086,2016-10-17
-91593.61080000032,2016-10-18
-69761.60119999903,2016-10-19
-84681.72120000186,2016-10-20
16622.206800003896,2016-10-21
-6590.51840000231,2016-10-24
-66753.70479999941,2016-10-25
-40112.45679999887,2016-10-26
-70408.81440000207,2016-10-27
-73572.15399999911,2016-10-28
-53912.771200001196,2016-10-31
-113843.3355999987,2016-11-01
-59743.537199999846,2016-11-02
-105113.6307999997,2016-11-03
-56437.644400003395,2016-11-04
-12608.912399997396,2016-11-07
-157362.29679999957,2016-11-08
-4642.671600000485,2016-11-09
-84069.620800001,2016-11-10
-126790.16559999678,2016-11-11
-48414.81040000329,2016-11-14
-84465.56079999715,2016-11-15
-102047.75800000214,2016-11-16
-120462.19319999857,2016-11-17
-66369.55559999698,2016-11-18
-48227.69920000339,2016-11-21
-38838.988800000014,2016-11-22
2284.5951999996373,2016-11-23
-63677.50760000069,2016-11-24
-48573.339199999864,2016-11-25
5349.2799999991485,2016-11-28
-170355.86879999633,2016-11-29
-23352.862000000623,2016-11-30
-127836.41520000248,2016-12-01
-208984.71320000014,2016-12-02
29986.08880000169,2016-12-05
-43652.26759999942,2016-12-06
15239.018399995737,2016-12-07
-93392.5463999977,2016-12-08
-309823.4912000005,2016-12-09
-19268.983200002596,2016-12-12
-116193.77679999499,2016-12-13
-182624.62080000434,2016-12-14
-32027.537599996573,2016-12-15
-106272.45160000147,2016-12-16
-85466.89759999947,2016-12-19
-26315.41920000077,2016-12-20
-108008.48880000191,2016-12-21
-166690.29839999726,2016-12-22
-25144.05280000238,2016-12-23
-67079.0339999971,2016-12-26
-115228.75879999954,2016-12-27
-45537.27760000012,2016-12-28
34296.691199997294,2016-12-29
-21890.199599999938,2016-12-30
135205.73840000198,2017-01-03
-140763.8200000001,2017-01-04
-66215.757600003,2017-01-05
-88405.94239999675,2017-01-06
-72368.38120000105,2017-01-09
-143270.56039999722,2017-01-10
-77100.69760000029,2017-01-11
-98714.73080000063,2017-01-12
-62465.809200001095,2017-01-13
-11523.823999999557,2017-01-16
544.0003999986498,2017-01-17
-88633.67319999781,2017-01-18
-40512.20680000153,2017-01-19
-109651.48799999802,2017-01-20
-75617.17920000268,2017-01-23
-96992.38919999904,2017-01-24
-94404.5116000007,2017-01-25
-79363.18399999791,2017-01-26
-85308.41920000046,2017-02-03
-125902.50120000077,2017-02-06
-53601.95080000284,2017-02-07
-22261.75479999683,2017-02-08
-76901.25400000007,2017-02-09
-7603.066799999754,2017-02-10
-87903.64679999906,2017-02-13
-115563.67680000186,2017-02-14
-56604.94279999944,2017-02-15
-76220.82000000025,2017-02-16
93268.04119999988,2017-02-17
-96174.44600000024,2017-02-20
1644.796000000756,2017-02-21
-106346.5428000001,2017-02-22
-75645.42279999718,2017-02-23
-154863.02080000483,2017-02-24
-89910.64239999704,2017-02-27
-53966.03120000291,2017-02-28
-100973.14879999745,2017-03-01
-96880.14919999812,2017-03-02
-40952.09560000313,2017-03-03
20666.95759999876,2017-03-06
-104361.86519999693,2017-03-07
-102156.26800000535,2017-03-08
-85063.42879999435,2017-03-09
-14472.02000000173,2017-03-10
-83560.92800000113,2017-03-13
-15170.017599997243,2017-03-14
-76338.06880000171,2017-03-15
-88682.27959999902,2017-03-16
18467.987999998368,2017-03-17
46960.01520000119,2017-03-20
-105445.67959999958,2017-03-21
-121026.27280000158,2017-03-22
-79108.26759999956,2017-03-23
-196761.8295999979,2017-03-24
-75042.50800000201,2017-03-27
-60514.42640000202,2017-03-28
-90455.25479999735,2017-03-29
-37883.30440000097,2017-03-30
12063.940000000513,2017-03-31
-42527.79559999948,2017-04-05
-82407.56599999712,2017-04-06
-119535.26480000105,2017-04-07
-131318.5116000003,2017-04-10
-56245.44560000148,2017-04-11
-4159.486000000902,2017-04-12
-119296.05999999962,2017-04-13
-105170.81840000016,2017-04-14
43079.35480000154,2017-04-17
-100581.52959999866,2017-04-18
91112.47079999717,2017-04-19
-263202.9020000025,2017-04-20
-137050.17319999705,2017-04-21
149936.0652000019,2017-04-24
-93086.27400000382,2017-04-25
-41183.00479999807,2017-04-26
-221306.47359999924,2017-04-27
-83862.66120000022,2017-04-28
-22245.25119999814,2017-05-02
-131072.43159999716,2017-05-03
-153712.58200000276,2017-05-04
-181892.03560000067,2017-05-05
-64329.03520000284,2017-05-08
-97361.47200000403,2017-05-09
-48814.82919999561,2017-05-10
-26325.919199998138,2017-05-11
14328.356399993903,2017-05-12
55713.96040000331,2017-05-15
-153714.8751999995,2017-05-16
-131680.02759999607,2017-05-17
54676.54559999596,2017-05-18
-56505.287200000676,2017-05-19
82686.3651999998,2017-05-22
-152125.00519999908,2017-05-23
-19578.939999995837,2017-05-24
-90320.88680000402,2017-05-25
-186143.16520000016,2017-05-26
-8394.938800000584,2017-05-31
-120334.90319999678,2017-06-01
-133223.64000000214,2017-06-02
27253.900400000915,2017-06-05
61634.493599996,2017-06-06
57504.624000002725,2017-06-07
-73016.96199999665,2017-06-08
-7208.000400003903,2017-06-09
-62608.689199999186,2017-06-12
-178804.8912000007,2017-06-13
-184010.1863999967,2017-06-14
-160988.7184000044,2017-06-15
43017.44600000238,2017-06-16
-153747.60640000348,2017-06-19
66782.27800000238,2017-06-20
-146769.00400000074,2017-06-21
5623.447600003581,2017-06-22
98192.45239999951,2017-06-23
-97471.25840000178,2017-06-26
-230250.4800000036,2017-06-27
-50158.7003999972,2017-06-28
-97455.54519999954,2017-06-29
-249083.94439999826,2017-06-30
-255330.92800000444,2017-07-03
53209.54480000067,2017-07-04
-124277.91079999765,2017-07-05
-186378.42399999968,2017-07-06
-35135.85160000395,2017-07-07
22795.36600000395,2017-07-10
-188881.3524000001,2017-07-11
-90957.80800000137,2017-07-12
-62765.06679999547,2017-07-13
-232763.2828000023,2017-07-14
-70616.0708000011,2017-07-17
29997.793599998677,2017-07-18
42066.29599999979,2017-07-19
-67324.38479999808,2017-07-20
-43472.43680000073,2017-07-21
-108959.03680000371,2017-07-24
-164889.1707999978,2017-07-25
-36386.758000001195,2017-07-26
32415.39040000388,2017-07-27
-36505.46880000379,2017-07-28
-74123.62879999627,2017-07-31
-98492.11320000613,2017-08-01
-196997.36799999583,2017-08-02
-203012.54959999988,2017-08-03
41244.49119999994,2017-08-04
-75295.80480000036,2017-08-07
11524.123600002036,2017-08-08
-106529.30120000514,2017-08-09
-306640.4055999912,2017-08-10
174655.88839999415,2017-08-11
-127815.5503999992,2017-08-14
-135418.89040000187,2017-08-15
-84840.623999995,2017-08-16
-135776.20640000535,2017-08-17
-87797.59279999755,2017-08-18
-45110.554800000726,2017-08-21
-73586.8816000003,2017-08-22
-141047.74440000247,2017-08-23
-40913.2535999945,2017-08-24
-52948.52000000317,2017-08-25
-145195.0851999949,2017-08-28
-54642.80320000485,2017-08-29
-120722.84679999878,2017-08-30
-10964.787600001791,2017-08-31
-86852.24079999972,2017-09-01
-121110.41799999746,2017-09-04
-147767.62080000067,2017-09-05
-201177.4452000042,2017-09-06
-156767.3979999933,2017-09-07
-56779.34560000209,2017-09-08
52406.69519999996,2017-09-11
-463.4135999991861,2017-09-12
-158701.63480000448,2017-09-13
-153009.8307999966,2017-09-14
10391.32719999738,2017-09-15
-148086.67999999746,2017-09-18
-95242.64879999547,2017-09-19
-104012.48640000395,2017-09-20
-105803.4436000049,2017-09-21
7236.669600001558,2017-09-22
-75420.89719999471,2017-09-25
-124609.10240000232,2017-09-26
41450.57800000275,2017-09-27
-105019.47640000239,2017-09-28
61940.88079999757,2017-09-29
35499.95799999747,2017-10-09
-59626.96599999592,2017-10-10
-94067.49079999958,2017-10-11
-24780.11399999968,2017-10-12
-98063.4171999997,2017-10-13
-148533.29359999942,2017-10-16
4260.857199994331,2017-10-17
113869.73520000673,2017-10-18
-189444.30679999886,2017-10-19
-105860.25960000252,2017-10-20
-151061.0012000017,2017-10-23
-107836.79280000167,2017-10-24
331036.7720000033,2017-10-25
385167.1995999984,2017-10-26
-437369.5903999962,2017-10-27
-173059.36920000115,2017-10-30
-114894.5476000039,2017-10-31
-88345.10199999865,2017-11-01
-1801.907200004177,2017-11-02
131876.7352000035,2017-11-03
-193197.31399999457,2017-11-06
-87995.73040000684,2017-11-07
-64619.50119999623,2017-11-08
298217.88799999445,2017-11-09
58915.730000006275,2017-11-10
-285146.13919999823,2017-11-13
-102331.08080000362,2017-11-14
316848.8444000005,2017-11-15
-443381.4491999949,2017-11-16
-224782.2648000069,2017-11-17
-21851.998799997764,2017-11-20
-382864.86760000105,2017-11-21
-570706.9515999997,2017-11-22
-230559.0215999981,2017-11-23
-299386.9415999962,2017-11-24
207539.63519999656,2017-11-27
-227896.42040000315,2017-11-28
-320444.45839999913,2017-11-29
-230450.67000000176,2017-11-30
101613.5659999986,2017-12-01
-183495.48879999583,2017-12-04
-263795.7924000007,2017-12-05
-280272.69359999715,2017-12-06
48505.24840000073,2017-12-07
289699.01759999804,2017-12-08
-216159.39000000217,2017-12-11
119850.13520000414,2017-12-12
-196102.56280000482,2017-12-13
-346848.6164000006,2017-12-14
22457.807599997766,2017-12-15
-10903.397599994863,2017-12-18
65766.39319999803,2017-12-19
-94480.86280000221,2017-12-20
-113450.26640000245,2017-12-21
-105509.9759999935,2017-12-22
-193360.59639999716,2017-12-25
-440428.53640000365,2017-12-26
482735.74720000057,2017-12-27
-340844.93040000036,2017-12-28
57236.84560000404,2017-12-29
-8190.380400005946,2018-01-02
140501.01640000226,2018-01-03
-98674.81520000173,2018-01-04
67013.7432000039,2018-01-05
226742.9003999955,2018-01-08
-6992.345999997527,2018-01-09
-273410.91320000123,2018-01-10
22166.11559999735,2018-01-11
-217129.61199999455,2018-01-12
-227979.0716000028,2018-01-15
-467364.32200000086,2018-01-16
-86584.86480000065,2018-01-17
-122796.35000000047,2018-01-18
255373.7072000031,2018-01-19
-91856.42440000357,2018-01-22
-234448.57799999684,2018-01-23
-157188.4324000005,2018-01-24
-5689.428800004954,2018-01-25
-681583.3103999962,2018-01-26
-101641.6683999993,2018-01-29
138755.6555999997,2018-01-30
-274418.25920000137,2018-01-31
-219096.82360000047,2018-02-01
-458375.19440000015,2018-02-02
-462497.1191999959,2018-02-05
-540802.4463999993,2018-02-06
-39110.37480000383,2018-02-07
-533185.6607999987,2018-02-08
120295.21239999218,2018-02-09
68865.01440001004,2018-02-12
-6240.204400004764,2018-02-13
255177.27160000583,2018-02-14
-125899.24480000687,2018-02-22
-53799.731599996536,2018-02-23
-292644.58799999935,2018-02-26
-348514.881999998,2018-02-27
123326.50159999868,2018-02-28
-230514.89439999472,2018-03-01
-245494.04760000718,2018-03-02
-87152.01600000201,2018-03-05
-256140.67559999722,2018-03-06
75861.17239999928,2018-03-07
-53341.90999999606,2018-03-08
-155881.40960000097,2018-03-09
-340231.9396000019,2018-03-12
29328.86079999902,2018-03-13
136658.5695999992,2018-03-14
-270990.37279999786,2018-03-15
7215.51400000029,2018-03-16
-172339.45680000173,2018-03-19
-253485.66680000364,2018-03-20
-347199.9367999963,2018-03-21
-442688.0339999975,2018-03-22
-131961.74000000412,2018-03-23
-38348.03000000003,2018-03-26
-576964.3387999975,2018-03-27
-39143.39640000209,2018-03-28
-137630.58959999972,2018-03-29
-149207.56799999825,2018-03-30
-154163.90240000046,2018-04-02
-14973.776799998632,2018-04-03
-11373.735599995434,2018-04-04
41668.831599993726,2018-04-09
-172219.2259999984,2018-04-10
-258734.30479999923,2018-04-11
-243010.4988000015,2018-04-12
-238794.48759999545,2018-04-13
-429214.72920000553,2018-04-16
-176356.33079999985,2018-04-17
166863.07439999856,2018-04-18
-312829.4051999973,2018-04-19
-68037.7156000009,2018-04-20
180850.05639999892,2018-04-23
-128446.24680000341,2018-04-24
-372808.6491999905,2018-04-25
-275162.4192000093,2018-04-26
-43232.83359999679,2018-04-27
-83805.1860000016,2018-05-02
-229034.32959999866,2018-05-03
376153.017600001,2018-05-04
39359.08839999997,2018-05-07
-237241.1756000015,2018-05-08
-2024.6424000002953,2018-05-09
-151728.96160000007,2018-05-10
214629.92040000076,2018-05-11
-89319.65200000165,2018-05-14
-214852.1451999997,2018-05-15
-283497.1088000005,2018-05-16
54213.25440000158,2018-05-17
-141472.64720000362,2018-05-18
-57197.341199999624,2018-05-21
-362411.35359999427,2018-05-22
-239186.02320000282,2018-05-23
-102140.93239999822,2018-05-24
221047.9943999985,2018-05-25
-533634.389999993,2018-05-28
-402799.2412000044,2018-05-29
291546.0691999991,2018-05-30
-317341.9020000027,2018-05-31
290075.216000003,2018-06-01
74738.67000000148,2018-06-04
-158308.99440000422,2018-06-05
-200248.76999999757,2018-06-06
-219924.85359999875,2018-06-07
-149743.7923999973,2018-06-08
188558.55119999862,2018-06-11
-298610.839199999,2018-06-12
-262807.87280000426,2018-06-13
-368247.8735999983,2018-06-14
-672118.9324000014,2018-06-15
136399.84079999969,2018-06-19
-189562.2227999987,2018-06-20
-24490.7651999979,2018-06-21
-246889.73840000154,2018-06-22
-280746.0444000023,2018-06-25
-648558.3104000025,2018-06-26
-293371.96280000167,2018-06-27
282355.15640000184,2018-06-28
-490817.1264000007,2018-06-29
-290911.38519999536,2018-07-02
-255136.13039999676,2018-07-03
-10868.476000001341,2018-07-04
-66539.57560000468,2018-07-05
183259.76520000372,2018-07-06
-109669.22600000084,2018-07-09
-266159.63679999986,2018-07-10
218462.5851999989,2018-07-11
24137.024000001045,2018-07-12
-43287.40920000345,2018-07-13
-337466.5927999967,2018-07-16
-219534.39479999704,2018-07-17
-170966.12200000865,2018-07-18
-42268.55599999217,2018-07-19
-192664.4308000033,2018-07-20
87940.27639999938,2018-07-23
-169529.59479999708,2018-07-24
-287909.2023999984,2018-07-25
-192718.5164000034,2018-07-26
-344472.46920000087,2018-07-27
-53889.771200004514,2018-07-30
-390149.3603999944,2018-07-31
-423179.85559999675,2018-08-01
-465296.5288000016,2018-08-02
-388558.73800000554,2018-08-03
251953.93280000554,2018-08-06
-339634.774000004,2018-08-07
205812.1415999976,2018-08-08
-119851.93759999449,2018-08-09
-229182.3584000018,2018-08-10
-160643.99400000312,2018-08-13
-476961.2283999931,2018-08-14
-297511.4660000022,2018-08-15
-386495.6072000024,2018-08-16
11433.248000004194,2018-08-17
275111.473199995,2018-08-20
-167771.75039999498,2018-08-21
-54020.02360000159,2018-08-22
-206782.25320000103,2018-08-23
338255.3067999962,2018-08-24
-236653.16880000322,2018-08-27
-130103.67759999733,2018-08-28
-212004.3679999934,2018-08-29
-404064.7228000032,2018-08-30
-58441.76919999569,2018-08-31
13985.144799997775,2018-09-03
-453050.8832000028,2018-09-04
-333721.82959999563,2018-09-05
-36459.40520000321,2018-09-06
-342267.42759999784,2018-09-07
-155696.11640000105,2018-09-10
-338099.39000000426,2018-09-11
-43508.805999992896,2018-09-12
-391.54720000455825,2018-09-13
-173966.9992000007,2018-09-14
215945.3056000033,2018-09-17
122790.38199999751,2018-09-18
-144347.29439999757,2018-09-19
278683.1988000017,2018-09-20
-207352.91480000614,2018-09-21
274294.2356000027,2018-09-25
-160045.18759999968,2018-09-26
-26435.429199999853,2018-09-27
-911892.018800001,2018-09-28
-63654.90480000223,2018-10-08
-416084.60839999316,2018-10-09
-662196.5568000023,2018-10-10
231578.1675999968,2018-10-11
-230423.68439999892,2018-10-12
-242770.51000000318,2018-10-15
-107296.83879999733,2018-10-16
-460602.6856000002,2018-10-17
257142.12640000635,2018-10-18
352341.0539999909,2018-10-19
-879869.7863999992,2018-10-22
-173712.12359999554,2018-10-23
-361455.13440000365,2018-10-24
-277635.46759999974,2018-10-25
-1018712.5775999998,2018-10-26
-286655.2743999967,2018-10-29
277183.4163999981,2018-10-30
108039.01919999879,2018-10-31
518554.60480000154,2018-11-01
-424973.48839999794,2018-11-02
-224946.3852000022,2018-11-05
-159419.7883999998,2018-11-06
-103067.67999999611,2018-11-07
-260597.73800000316,2018-11-08
-110918.46600000109,2018-11-09
121136.77400000184,2018-11-12
-322416.64720000257,2018-11-13
-13246.89959999976,2018-11-14
-107910.90600000125,2018-11-15
51842.416799998806,2018-11-16
-306917.76759999676,2018-11-19
-71001.26159999966,2018-11-20
-125618.93080000006,2018-11-21
-304828.6220000082,2018-11-22
-177066.4847999913,2018-11-23
-164329.4492000006,2018-11-26
52603.5856000052,2018-11-27
-236756.1916000069,2018-11-28
89696.84200000249,2018-11-29
434009.22800000035,2018-11-30
-88205.09680000147,2018-12-03
-32093.095599999193,2018-12-04
-430324.4392000025,2018-12-05
-153849.24399999582,2018-12-06
-270490.44719999784,2018-12-07
-6367.295200006729,2018-12-10
-45154.43879999872,2018-12-11
134913.35079999914,2018-12-12
-298939.3555999976,2018-12-13
-183475.9200000024,2018-12-14
-161910.98919999637,2018-12-17
-340549.16280000244,2018-12-18
-170085.29199999626,2018-12-19
-265698.0960000014,2018-12-20
-54670.9360000056,2018-12-21
-142595.78999999212,2018-12-24
-202012.07240000166,2018-12-25
-84250.44680000051,2018-12-26
128674.08159999466,2018-12-27
-119408.48359999487,2018-12-28
-254889.3500000032,2019-01-02
116785.64360000247,2019-01-03
-31493.419599994104,2019-01-04
-136088.5400000064,2019-01-07
90162.15040000087,2019-01-08
-60947.65079999895,2019-01-09
101119.6559999947,2019-01-10
-273788.9651999952,2019-01-11
397607.7300000022,2019-01-14
-83366.69200000081,2019-01-15
-202029.24640000425,2019-01-16
284205.10120000015,2019-01-17
-44172.77479999851,2019-01-18
-396578.28800000163,2019-01-21
-192302.53279999955,2019-01-22
-26579.73280000189,2019-01-23
-6912.8967999959195,2019-01-24
-128914.06440000019,2019-01-25
24726.507999996033,2019-01-28
-257959.95159999165,2019-01-29
54155.778399994386,2019-01-30
30800.4211999951,2019-01-31
341700.81040000386,2019-02-01
-180972.76279999784,2019-02-11
166034.09079999692,2019-02-12
-96357.68719999741,2019-02-13
-429720.5176000009,2019-02-14
295925.7859999968,2019-02-15
-250907.9819999974,2019-02-18
-249365.2311999982,2019-02-19
-147010.27159999896,2019-02-20
109177.57800000095,2019-02-21
397136.3479999941,2019-02-22
-357638.89159999543,2019-02-25
-56042.86319999986,2019-02-26
39762.17480000108,2019-02-27
382013.36039999564,2019-02-28
-221661.48959999444,2019-03-01
-197098.80199999982,2019-03-04
-244411.08280001106,2019-03-05
-454296.6643999961,2019-03-06
-564132.1639999972,2019-03-07
215920.72560000085,2019-03-08
-169704.1928000058,2019-03-11
-165885.12239999353,2019-03-12
45727.36639999361,2019-03-13
-73264.61919999759,2019-03-14
422902.01920000184,2019-03-15
-387975.87079999805,2019-03-18
-160581.22680000222,2019-03-19
-175576.98279999846,2019-03-20
-107524.03720000427,2019-03-21
-542645.5403999961,2019-03-22
-183116.75440000335,2019-03-25
133148.80119999952,2019-03-26
19624.523599999746,2019-03-27
614741.7496000062,2019-03-28
168964.11159999884,2019-03-29
-252541.39280000422,2019-04-01
-126349.1188000041,2019-04-02
96522.31120000554,2019-04-03
240030.92320000078,2019-04-04
-121543.78239999393,2019-04-08
265461.215199991,2019-04-09
-598034.0259999915,2019-04-10
-294702.89880000247,2019-04-11
-300079.0619999998,2019-04-12
348567.8259999992,2019-04-15
-92005.6176000043,2019-04-16
-302825.2007999959,2019-04-17
-4477.40359999504,2019-04-18
-388411.9148000065,2019-04-19
101380.41999999953,2019-04-22
-196694.9343999987,2019-04-23
-515507.3435999982,2019-04-24
-401099.5399999996,2019-04-25
157875.61359999696,2019-04-26
-71697.54560000193,2019-04-29
-1299878.1884000006,2019-04-30
