account_rewards,date
-49196.51266270016,2014-06-24
-17466.89831010028,2014-06-25
18439.558807300044,2014-06-26
72187.01456720108,2014-06-27
-37250.97105619824,2014-06-30
-37982.82792220113,2014-07-01
52854.014072895945,2014-07-02
-46554.96320459833,2014-07-03
-89062.54043879859,2014-07-04
-35780.017802700466,2014-07-07
-86099.46875240085,2014-07-08
-8438.203727397102,2014-07-09
-5990.168346002356,2014-07-10
-7799.317945799132,2014-07-11
84969.83063079856,2014-07-14
-48881.26120600034,2014-07-15
-63875.450138994616,2014-07-16
44329.36066989338,2014-07-17
107682.3965351023,2014-07-18
44267.643611997526,2014-07-21
-12613.309572798902,2014-07-22
90846.81801660018,2014-07-23
2259.4757145018066,2014-07-24
30503.971042799665,2014-07-25
-76235.88071650096,2014-07-28
54180.39849629996,2014-07-29
-11275.672806100092,2014-07-30
-59006.70267599983,2014-07-31
41736.35435629962,2014-08-01
-72939.20775259721,2014-08-04
-60690.15614490245,2014-08-05
-122157.27436709998,2014-08-06
-110450.63977699952,2014-08-07
86182.0982479995,2014-08-08
-77807.87867819582,2014-08-11
-26074.188487403626,2014-08-12
-109879.86241910115,2014-08-13
65512.403498199514,2014-08-14
-4398.7749025978355,2014-08-15
-3286.066115799118,2014-08-18
-69600.15385990155,2014-08-19
-87372.82656839924,2014-08-20
-1114.557861800822,2014-08-21
-93429.07455089934,2014-08-22
-96542.36147280138,2014-08-25
1829.9509574033889,2014-08-26
-101793.33145650367,2014-08-27
15836.693553100671,2014-08-28
21435.339439701183,2014-08-29
61241.164262598766,2014-09-01
34220.646713699476,2014-09-02
44558.28960860214,2014-09-03
17213.964367601926,2014-09-04
-71237.42920530326,2014-09-05
-64791.040809100865,2014-09-09
-25724.370592997773,2014-09-10
24278.66860949798,2014-09-11
18418.138462598472,2014-09-12
-151062.28348179808,2014-09-15
-25541.295801599204,2014-09-16
-22500.15076339829,2014-09-17
-3416.7535317032607,2014-09-18
-176261.51237359925,2014-09-19
33591.342594500995,2014-09-22
71379.11428029808,2014-09-23
-29154.148954498374,2014-09-24
-10931.30091339957,2014-09-25
-29897.097988402482,2014-09-26
-5944.301024697076,2014-09-29
191958.7367346007,2014-09-30
-103943.92474080133,2014-10-08
-42093.48413830024,2014-10-09
50045.91278939796,2014-10-10
-39227.1717466983,2014-10-13
179508.0346738985,2014-10-14
-124573.01862069685,2014-10-15
-16628.892432902656,2014-10-16
5045.661375501584,2014-10-17
-177008.7994452009,2014-10-20
-127909.52597360009,2014-10-21
-76114.05046940027,2014-10-22
-79926.36584560011,2014-10-23
-23527.383289796693,2014-10-24
55465.78101329687,2014-10-27
7246.107328801259,2014-10-28
-63480.81612419844,2014-10-29
34021.38711929768,2014-10-30
-43848.0391399992,2014-10-31
-96425.48397869924,2014-11-03
-148429.48215620217,2014-11-04
-39888.8874766966,2014-11-05
25006.92995439754,2014-11-06
164263.26918829928,2014-11-07
-45054.28455419979,2014-11-10
84040.30420420089,2014-11-11
-95725.9829024003,2014-11-12
105031.99483350075,2014-11-13
-111413.44341280124,2014-11-14
-143344.09596260087,2014-11-17
-89046.89972830168,2014-11-18
-53168.24765799475,2014-11-19
71293.8182594991,2014-11-20
118184.76538289896,2014-11-21
91767.9833019983,2014-11-24
127014.29987090266,2014-11-25
14539.678160598833,2014-11-26
33675.89715980053,2014-11-27
64163.71246509953,2014-11-28
133531.34057169847,2014-12-01
39799.894641301944,2014-12-02
279382.5004602979,2014-12-03
-7688.674761598691,2014-12-04
138454.62254920084,2014-12-05
-245442.59953300087,2014-12-08
179946.54271800126,2014-12-09
-127060.36496360118,2014-12-10
-16598.924432199936,2014-12-11
5138.38067730122,2014-12-12
91206.18791939768,2014-12-15
88610.48094670016,2014-12-16
-108047.90411229774,2014-12-17
-6897.226010603707,2014-12-18
-126657.83310880006,2014-12-19
-147930.38839079643,2014-12-22
-213546.68080820196,2014-12-23
180154.94337619847,2014-12-24
161831.0519810009,2014-12-25
-87266.55467479775,2014-12-26
78771.71028639852,2014-12-29
91503.91038170125,2014-12-30
187137.09832870032,2014-12-31
62159.74556969696,2015-01-05
-43471.96456780219,2015-01-06
-227825.4768409921,2015-01-07
-98976.88253200465,2015-01-08
-95012.41328519992,2015-01-09
-11201.92431430309,2015-01-12
-73827.29965849443,2015-01-13
111460.98661930006,2015-01-14
34522.68762529781,2015-01-15
-539030.9290471976,2015-01-16
12661.619097397715,2015-01-19
194074.10116429947,2015-01-20
119232.7912766992,2015-01-21
-38709.09563069579,2015-01-22
117308.01758400131,2015-01-23
-50563.186721703016,2015-01-26
-169595.07761379855,2015-01-27
-195234.17857750223,2015-01-28
-88748.70336549867,2015-01-29
85832.27278420169,2015-01-30
200493.28314639966,2015-02-02
-205760.55390620115,2015-02-03
-135810.32745939735,2015-02-04
-143305.74814180585,2015-02-05
161730.78347290453,2015-02-06
1643.977962100352,2015-02-09
75439.5991508972,2015-02-10
-94894.10535130165,2015-02-11
-6210.929785994224,2015-02-12
23200.121572095824,2015-02-13
19932.264355303865,2015-02-16
-237778.6444742077,2015-02-17
113494.39079220222,2015-02-25
-2028.9715242027494,2015-02-26
20027.819684306894,2015-02-27
-224317.76772530033,2015-03-02
59560.83500959833,2015-03-03
-126499.17706389846,2015-03-04
-30118.05217190351,2015-03-05
86164.4440688034,2015-03-06
-82663.63408050279,2015-03-09
43076.333523301226,2015-03-10
429378.9706178003,2015-03-11
35829.84899829955,2015-03-12
346422.19315370114,2015-03-13
72816.08633429698,2015-03-16
77986.5412710072,2015-03-17
-210909.26892440094,2015-03-18
46263.3792025953,2015-03-19
108899.92605340372,2015-03-20
93348.5383658962,2015-03-23
-211916.0205117983,2015-03-24
-147431.27292730045,2015-03-25
11279.23398139934,2015-03-26
75019.96240449933,2015-03-27
-18555.404967597748,2015-03-30
290303.6089907989,2015-03-31
130984.7646618034,2015-04-01
224750.8259465975,2015-04-02
16208.424095100476,2015-04-03
-96446.95504550292,2015-04-07
-71293.40762589857,2015-04-08
292246.3421542032,2015-04-09
321503.4743824961,2015-04-10
164737.85733850126,2015-04-13
-477052.8408895958,2015-04-14
555935.3600666978,2015-04-15
-165527.68565630497,2015-04-16
-569111.2613398961,2015-04-17
311451.4101285046,2015-04-20
390816.01606479555,2015-04-21
-161917.9691814983,2015-04-22
-203203.89344970326,2015-04-23
266971.6741845043,2015-04-24
-200194.38145400502,2015-04-27
74199.76989270085,2015-04-28
-137252.53942639843,2015-04-29
-106351.69153060055,2015-04-30
-536952.497676196,2015-05-04
-56103.92078300294,2015-05-05
23100.658238600437,2015-05-06
409157.1555485012,2015-05-07
162832.2973439977,2015-05-08
76027.98122490145,2015-05-11
-35586.622241203266,2015-05-12
-160310.62098919944,2015-05-13
-350215.4109270969,2015-05-14
-11339.764181300461,2015-05-15
237463.3384472954,2015-05-18
39567.87537880367,2015-05-19
107396.53203759658,2015-05-20
134327.36253109848,2015-05-21
542510.3410407038,2015-05-22
119055.04455530121,2015-05-25
192276.91225199943,2015-05-26
-817742.7356346024,2015-05-27
535594.5728355955,2015-05-28
1001112.4101687019,2015-05-29
325673.1878743033,2015-06-01
-142440.6321088024,2015-06-02
-3806825.015023998,2015-06-03
-310578.0668764992,2015-06-04
-80698.041574599,2015-06-05
-89302.36462010282,2015-06-08
39389.601621599286,2015-06-09
-92617.61684789721,2015-06-10
-106741.96332860179,2015-06-11
-537681.5031788975,2015-06-12
-494389.34702600527,2015-06-15
209908.22396800295,2015-06-16
-563442.793564698,2015-06-17
-617499.6301926009,2015-06-18
316326.1939311022,2015-06-19
128372.94411709704,2015-06-23
-368397.1191805967,2015-06-24
-895943.1763077022,2015-06-25
-506019.4424662978,2015-06-26
635238.2202166966,2015-06-29
-439593.08782110055,2015-06-30
-241242.4145971969,2015-07-01
-416765.24586440035,2015-07-02
170132.32279949932,2015-07-03
-176082.94751990173,2015-07-06
-472084.25357179804,2015-07-07
329605.3844210995,2015-07-08
245818.42700330185,2015-07-09
50417.413325896996,2015-07-10
-197491.5214901982,2015-07-13
-44230.72400609943,2015-07-14
-133575.34486610015,2015-07-15
278877.83809179795,2015-07-16
141315.39115460205,2015-07-17
-43242.48314849926,2015-07-20
-30428.2234079998,2015-07-21
131530.52448969957,2015-07-22
-232169.42776770124,2015-07-23
-852284.7294681987,2015-07-24
-105264.64001590178,2015-07-27
176790.37116660003,2015-07-28
-313516.13798990013,2015-07-29
-28815.060064598496,2015-07-30
-81723.78107060154,2015-07-31
224960.64205839662,2015-08-03
-176469.446179095,2015-08-04
-38903.96012490225,2015-08-05
199189.7651489996,2015-08-06
343589.1267844,2015-08-07
-78432.23694039881,2015-08-10
-69170.26567970231,2015-08-11
49938.14194890027,2015-08-12
-8353.426663998876,2015-08-13
-130941.78421889973,2015-08-14
-534069.3592640975,2015-08-17
117352.10599169823,2015-08-18
-253547.0833751026,2015-08-19
-247307.91498859847,2015-08-20
-675766.7765642013,2015-08-21
-559054.5468557981,2015-08-24
-75265.24307279987,2015-08-25
341502.47472730186,2015-08-26
258824.17395489936,2015-08-27
-176881.16936920193,2015-08-28
-122774.5907226008,2015-08-31
