account_rewards,date
-129791.48520000107,2015-05-06
232967.3503999995,2015-05-07
-42124.49199999976,2015-05-08
-55673.689200003035,2015-05-11
-88896.11879999725,2015-05-12
-195031.34439999948,2015-05-13
-311732.0275999997,2015-05-14
-174668.75680000195,2015-05-15
197535.57919999844,2015-05-18
63342.05320000153,2015-05-19
93657.26879999947,2015-05-20
261423.60920000082,2015-05-21
397540.5268000021,2015-05-22
57308.91839999983,2015-05-25
-152368.2739999997,2015-05-26
-781932.4692000062,2015-05-27
140379.8860000023,2015-05-28
470100.5507999996,2015-05-29
-65350.85959999717,2015-06-01
-256137.1363999984,2015-06-02
-1905776.3768000011,2015-06-03
-180451.11360000598,2015-06-04
45516.09440000486,2015-06-05
-187378.67240000027,2015-06-08
-99754.60119999918,2015-06-09
-134079.17480000056,2015-06-10
-16647.934399999085,2015-06-11
-281758.0879999987,2015-06-12
-464898.9604000035,2015-06-15
-38065.39279999792,2015-06-16
-540985.8191999976,2015-06-17
-482065.0644000051,2015-06-18
444062.06280000386,2015-06-19
155721.15039999643,2015-06-23
-404354.01479999674,2015-06-24
-654302.5716000004,2015-06-25
-250869.58800000124,2015-06-26
384094.57879999845,2015-06-29
-359219.83679999853,2015-06-30
-248829.2752000002,2015-07-01
-403321.5328000003,2015-07-02
127665.41280000025,2015-07-03
-299812.2616000016,2015-07-06
-375251.4951999978,2015-07-07
468330.3552,2015-07-08
242454.21199999924,2015-07-09
-141274.96240000144,2015-07-10
-318902.383599998,2015-07-13
6956.056400001884,2015-07-14
-253749.20000000222,2015-07-15
-216146.05840000015,2015-07-16
-31733.936000000227,2015-07-17
-145725.6467999999,2015-07-20
-148893.12399999832,2015-07-21
52828.79559999726,2015-07-22
-169568.95879999775,2015-07-23
-758261.4820000016,2015-07-24
-50817.9383999994,2015-07-27
134744.47999999925,2015-07-28
-203144.70960000003,2015-07-29
-125226.35959999813,2015-07-30
-53492.535200001366,2015-07-31
123012.64399999818,2015-08-03
-188945.83199999944,2015-08-04
-146297.61919999932,2015-08-05
66862.11239999889,2015-08-06
225698.84840000133,2015-08-07
-130714.77000000107,2015-08-10
-104716.7880000011,2015-08-11
-27878.77639999829,2015-08-12
-100378.24440000208,2015-08-13
-171209.53279999827,2015-08-14
-436722.1499999994,2015-08-17
-12399.973999998698,2015-08-18
-325328.86360000283,2015-08-19
-296204.6711999983,2015-08-20
-637997.1524000015,2015-08-21
-247962.63039999825,2015-08-24
-9994.05079999903,2015-08-25
361651.5080000017,2015-08-26
59800.037999998145,2015-08-27
11266.339199998942,2015-08-28
-144563.16640000133,2015-08-31
-62920.01039999962,2015-09-01
